x,y,c
39.30475,-76.61340,2
39.30254,-76.61239,2
39.33865,-76.65798,4
39.31027,-76.64740,7
39.30344,-76.63458,7
39.29691,-76.63577,1
39.35253,-76.56131,0
39.25631,-76.64454,1
39.24855,-76.61640,5
39.26941,-76.59483,2
39.28187,-76.59239,2
39.31766,-76.57819,6
39.35022,-76.59134,3
39.28224,-76.57202,6
39.35022,-76.59134,3
39.29862,-76.61713,2
39.27818,-76.61635,2
39.23241,-76.59771,5
39.28572,-76.68871,8
39.30456,-76.61384,2
39.30596,-76.64631,7
39.34995,-76.68806,4
39.33609,-76.70035,4
39.27766,-76.54261,6
39.35951,-76.67149,4
39.28423,-76.64493,1
39.32279,-76.59425,3
39.31649,-76.59787,2
39.33120,-76.62985,7
39.32279,-76.59425,3
39.35506,-76.56447,0
39.29451,-76.66302,8
39.36660,-76.65184,4
39.31853,-76.67288,8
39.34406,-76.64135,7
39.28680,-76.67792,8
39.29195,-76.63687,1
39.29739,-76.58004,6
39.28680,-76.67792,8
39.28806,-76.54289,6
39.32533,-76.60499,3
39.30283,-76.62817,7
39.28203,-76.63358,1
39.28477,-76.70057,8
39.27116,-76.59254,2
39.28452,-76.58670,6
39.32186,-76.60331,3
39.32430,-76.57547,0
39.31131,-76.61350,2
39.35579,-76.56333,0
39.31171,-76.62913,7
39.28809,-76.54661,6
39.35015,-76.60864,3
39.30137,-76.63201,7
39.31196,-76.59922,2
39.28367,-76.68807,8
39.36447,-76.58623,3
39.22639,-76.59988,5
39.35930,-76.57754,3
39.31618,-76.54755,0
39.29662,-76.58411,6
39.34931,-76.67042,4
39.34346,-76.54393,0
39.25137,-76.61498,5
39.29738,-76.68142,8
39.29738,-76.68142,8
39.29615,-76.62262,2
39.31218,-76.61703,2
39.35172,-76.66631,4
39.28465,-76.64503,1
39.35172,-76.66631,4
39.33860,-76.66161,4
39.29263,-76.61122,2
39.30532,-76.70573,8
39.29448,-76.63196,1
39.32649,-76.57358,0
39.28461,-76.53431,6
39.29216,-76.57840,6
39.30471,-76.61034,2
39.29965,-76.57665,6
39.28210,-76.63455,1
39.29567,-76.61565,2
39.29838,-76.64154,7
39.28296,-76.70579,8
39.25391,-76.64221,1
39.25298,-76.62677,5
39.31887,-76.54549,0
39.28944,-76.64895,1
39.28936,-76.61651,2
39.23571,-76.60047,5
39.25486,-76.65735,1
39.28561,-76.62614,1
39.29252,-76.70459,8
39.30743,-76.60381,2
39.28667,-76.56499,6
39.28976,-76.63762,1
39.35608,-76.66824,4
39.28960,-76.56432,6
39.33660,-76.69187,4
39.27021,-76.68242,8
39.30768,-76.66463,8
39.29816,-76.66244,8
39.34660,-76.68399,4
39.29980,-76.64935,7
39.29347,-76.58756,6
39.30021,-76.57811,6
39.28659,-76.56703,6
39.28659,-76.56703,6
39.28535,-76.59681,2
39.35170,-76.68170,4
39.35170,-76.68170,4
39.31850,-76.65345,7
39.31850,-76.65345,7
39.31850,-76.65345,7
39.28342,-76.65583,1
39.29400,-76.67344,8
39.35220,-76.58532,3
39.31884,-76.58713,3
39.35411,-76.70725,4
39.33567,-76.67288,4
39.33467,-76.67168,4
39.29856,-76.71015,8
39.32171,-76.57357,0
39.29758,-76.59087,2
39.28322,-76.61521,2
39.29836,-76.57587,6
39.27807,-76.61448,2
39.36645,-76.62050,3
39.26858,-76.61034,2
39.34164,-76.66624,4
39.28628,-76.57581,6
39.28292,-76.63352,1
39.35114,-76.58381,3
39.27705,-76.56706,6
39.31009,-76.58513,6
39.31790,-76.57800,6
39.31229,-76.70474,8
39.31790,-76.57800,6
39.28428,-76.61541,2
39.28891,-76.64528,1
39.32878,-76.62688,7
39.36220,-76.59654,3
39.31010,-76.59091,2
39.23257,-76.57593,5
39.33345,-76.67874,4
39.32317,-76.62126,7
39.29385,-76.57625,6
39.29951,-76.65537,7
39.29397,-76.56292,6
39.27063,-76.60657,2
39.32156,-76.59128,3
39.29541,-76.65324,1
39.32246,-76.66573,7
39.30879,-76.65262,7
39.32423,-76.56637,0
39.29968,-76.61570,2
39.29727,-76.65242,1
39.30871,-76.65269,7
39.28518,-76.68673,8
39.33610,-76.70290,4
39.27964,-76.55453,6
39.28040,-76.54562,6
39.29959,-76.63376,7
39.34023,-76.59787,3
39.28428,-76.61541,2
39.35553,-76.60184,3
39.29043,-76.63502,1
39.29825,-76.66077,8
39.30095,-76.64767,7
39.30095,-76.64767,7
39.30095,-76.64767,7
39.30095,-76.64767,7
39.30095,-76.64767,7
39.30095,-76.64767,7
39.36693,-76.60318,3
39.35527,-76.70888,4
39.29896,-76.61294,2
39.33118,-76.66030,4
39.34153,-76.67181,4
39.27824,-76.65832,1
39.27824,-76.65832,1
39.35332,-76.58283,3
39.27824,-76.65832,1
39.30050,-76.59778,2
39.29267,-76.57617,6
39.34519,-76.54146,0
39.35891,-76.68319,4
39.34938,-76.56397,0
39.34938,-76.56397,0
39.30506,-76.60149,2
39.28130,-76.59028,2
39.35190,-76.53919,0
39.29386,-76.60284,2
39.29042,-76.65041,1
39.35541,-76.70337,4
39.25122,-76.64700,1
39.34523,-76.68153,4
39.28852,-76.63967,1
39.28852,-76.63967,1
39.29074,-76.53029,6
39.29618,-76.57996,6
39.29618,-76.57996,6
39.29716,-76.56279,6
39.28810,-76.64888,1
39.23180,-76.56878,5
39.28659,-76.61204,2
39.30130,-76.62335,2
39.28756,-76.61365,2
39.30000,-76.61302,2
39.24265,-76.62528,5
39.29684,-76.63457,1
39.30060,-76.65822,7
39.36538,-76.55795,0
39.34175,-76.53372,0
39.30652,-76.64077,7
39.29719,-76.61031,2
39.29836,-76.63578,7
39.36605,-76.62563,3
39.33255,-76.58896,3
39.29748,-76.59758,2
39.28416,-76.57703,6
39.34346,-76.66106,4
39.32978,-76.61799,3
39.29647,-76.62509,2
39.27024,-76.59461,2
39.32978,-76.61799,3
39.30594,-76.64190,7
39.32369,-76.69060,4
39.29758,-76.59087,2
39.29998,-76.61302,2
39.35635,-76.59967,3
39.29159,-76.61739,2
39.30349,-76.59796,2
39.32642,-76.67952,4
39.31275,-76.63276,7
39.25539,-76.63839,1
39.25539,-76.63839,1
39.25539,-76.63839,1
39.25539,-76.63839,1
39.30868,-76.65183,7
39.23396,-76.59994,5
39.28024,-76.62997,1
39.34456,-76.68188,4
39.32804,-76.66037,7
39.32087,-76.69630,4
39.30344,-76.63458,7
39.28576,-76.58983,2
39.28336,-76.59236,2
39.29543,-76.59425,2
39.34533,-76.53960,0
39.32459,-76.58995,3
39.29929,-76.62483,2
39.28464,-76.68482,8
39.34388,-76.66187,4
39.30340,-76.58405,6
39.32482,-76.69098,4
39.31003,-76.67597,8
39.28999,-76.60534,2
39.33399,-76.60945,3
39.28659,-76.61204,2
39.28420,-76.56797,6
39.30140,-76.61970,2
39.35176,-76.54278,0
39.28362,-76.57984,6
39.29351,-76.65630,1
39.29106,-76.59171,2
39.26996,-76.53204,6
39.28623,-76.62092,2
39.28710,-76.64766,1
39.34783,-76.69951,4
39.28342,-76.56878,6
39.36564,-76.55495,0
39.31446,-76.67144,8
39.29900,-76.62898,7
39.28706,-76.55422,6
39.31089,-76.63438,7
39.32036,-76.61298,2
39.28945,-76.61518,2
39.32582,-76.56832,0
39.35912,-76.60033,3
39.31766,-76.57819,6
39.30130,-76.64312,7
39.28646,-76.59757,2
39.29737,-76.59403,2
39.35930,-76.55774,0
39.30263,-76.61024,2
39.27902,-76.60972,2
39.34522,-76.54332,0
39.33954,-76.66669,4
39.30104,-76.63491,7
39.31237,-76.61803,2
39.35030,-76.59344,3
39.28303,-76.68782,8
39.36873,-76.70343,4
39.28677,-76.68884,8
39.29529,-76.59129,2
39.27064,-76.59514,2
39.27064,-76.59514,2
39.27705,-76.56694,6
39.27705,-76.56694,6
39.29650,-76.64483,1
39.34711,-76.54408,0
39.33112,-76.63143,7
39.29636,-76.61699,2
39.29703,-76.65495,1
39.28426,-76.59672,2
39.30606,-76.63209,7
39.27409,-76.69086,8
39.30226,-76.65363,7
39.27056,-76.59127,2
39.30988,-76.64703,7
39.24796,-76.62733,5
39.32779,-76.56594,0
39.32779,-76.56594,0
39.33223,-76.60619,3
39.28024,-76.59581,2
39.29289,-76.65178,1
39.30128,-76.60270,2
39.31211,-76.64317,7
39.31211,-76.64317,7
39.29666,-76.58452,6
39.30145,-76.64455,7
39.32706,-76.56141,0
39.31029,-76.63781,7
39.29266,-76.57624,6
39.33029,-76.63354,7
39.34829,-76.68926,4
39.30140,-76.61970,2
39.36925,-76.56997,0
39.30159,-76.61868,2
39.27347,-76.61324,2
39.31907,-76.59860,3
39.29486,-76.57918,6
39.31370,-76.63894,7
39.30422,-76.62616,7
39.34772,-76.59785,3
39.29800,-76.57661,6
39.28535,-76.59681,2
39.30402,-76.60228,2
39.29983,-76.66068,8
39.35448,-76.61187,3
39.30893,-76.61564,2
39.35297,-76.56646,0
39.36034,-76.60990,3
39.34175,-76.54650,0
39.28775,-76.53990,6
39.28511,-76.64860,1
39.29852,-76.62073,2
39.28859,-76.61009,2
39.34287,-76.55850,0
39.34112,-76.55469,0
39.27873,-76.65637,1
39.27873,-76.65637,1
39.21602,-76.58763,5
39.36317,-76.70074,4
39.35565,-76.60992,3
39.32895,-76.56712,0
39.35287,-76.66684,4
39.28706,-76.55422,6
39.29339,-76.59647,2
39.34510,-76.66270,4
39.29437,-76.68407,8
39.32191,-76.66431,7
39.31129,-76.65206,7
39.30153,-76.60344,2
39.33902,-76.54004,0
39.28859,-76.61009,2
39.30951,-76.63487,7
39.29656,-76.57206,6
39.32490,-76.55064,0
39.31772,-76.61983,7
39.34572,-76.66861,4
39.26062,-76.60886,5
39.30000,-76.58971,2
39.32473,-76.55074,0
39.30378,-76.58088,6
39.32739,-76.59492,3
39.32739,-76.59492,3
39.35836,-76.60607,3
39.31415,-76.68022,8
39.34784,-76.66876,4
39.32560,-76.54095,0
39.29230,-76.56749,6
39.36815,-76.59280,3
39.32470,-76.66555,4
39.34526,-76.59531,3
39.34597,-76.65547,4
39.35159,-76.61369,3
39.28218,-76.70562,8
39.30977,-76.65011,7
39.34891,-76.66337,4
39.24879,-76.63922,5
39.31432,-76.58984,2
39.34492,-76.64260,7
39.30313,-76.64485,7
39.24979,-76.61910,5
39.31127,-76.61009,2
39.33227,-76.54061,0
39.31432,-76.58984,2
39.30494,-76.61611,2
39.35593,-76.63455,3
39.29536,-76.56777,6
39.30548,-76.64195,7
39.33665,-76.66061,4
39.32277,-76.61033,3
39.28939,-76.62096,2
39.33327,-76.65591,7
39.32430,-76.57547,0
39.28953,-76.61384,2
39.32220,-76.54054,0
39.28941,-76.56543,6
39.27962,-76.53618,6
39.28941,-76.56543,6
39.29450,-76.66501,8
39.27520,-76.64202,1
39.32152,-76.59803,3
39.28024,-76.59581,2
39.29216,-76.57840,6
39.30970,-76.64370,7
39.32424,-76.67553,4
39.35756,-76.70439,4
39.30239,-76.66843,8
39.31216,-76.62804,7
39.32047,-76.62339,7
39.31838,-76.62097,7
39.29116,-76.65307,1
39.31838,-76.62097,7
39.32221,-76.54728,0
39.32830,-76.55771,0
39.32547,-76.68510,4
39.33162,-76.64558,7
39.27907,-76.63745,1
39.30924,-76.57475,6
39.31945,-76.67327,4
39.28761,-76.53982,6
39.34204,-76.53072,0
39.31370,-76.63894,7
39.29500,-76.66070,8
39.28491,-76.58071,6
39.28876,-76.60318,2
39.31707,-76.55980,0
39.28384,-76.62814,1
39.28500,-76.61309,2
39.28215,-76.63639,1
39.36053,-76.54391,0
39.28622,-76.64620,1
39.34906,-76.60014,3
39.36274,-76.67614,4
39.30154,-76.64852,7
39.23943,-76.59997,5
39.32217,-76.61317,3
39.28397,-76.52996,6
39.34906,-76.60014,3
39.34783,-76.69951,4
39.31706,-76.57697,6
39.32459,-76.58973,3
39.32061,-76.55482,0
39.30636,-76.61966,2
39.35662,-76.54110,0
39.29374,-76.57838,6
39.35513,-76.70868,4
39.28624,-76.64452,1
39.30636,-76.62938,7
39.28577,-76.67244,8
39.28320,-76.70654,8
39.33136,-76.68542,4
39.28310,-76.64372,1
39.31270,-76.58397,6
39.31270,-76.58397,6
39.28249,-76.68570,8
39.35554,-76.58367,3
39.28353,-76.59412,2
39.28424,-76.65433,1
39.30572,-76.58472,6
39.28798,-76.58586,6
39.31130,-76.65501,7
39.28632,-76.60344,2
39.28670,-76.56418,6
39.34287,-76.68361,4
39.28954,-76.60412,2
39.28954,-76.60412,2
39.36423,-76.59381,3
39.36423,-76.59381,3
39.28670,-76.65802,1
39.28959,-76.61518,2
39.31345,-76.61674,2
39.34616,-76.53511,0
39.28968,-76.64006,1
39.29940,-76.57946,6
39.29479,-76.57310,6
39.28853,-76.57598,6
39.29513,-76.59861,2
39.32808,-76.57767,0
39.32276,-76.69282,4
39.30518,-76.64344,7
39.29048,-76.54475,6
39.29253,-76.61012,2
39.35693,-76.60987,3
39.30492,-76.59001,2
39.29705,-76.57932,6
39.27886,-76.55441,6
39.31117,-76.59169,2
39.30860,-76.65412,7
39.30936,-76.60161,2
39.30936,-76.60161,2
39.29310,-76.61677,2
39.29150,-76.56552,6
39.23688,-76.58693,5
39.31519,-76.68130,8
39.27155,-76.61374,2
39.28270,-76.58365,6
39.30711,-76.58714,6
39.30711,-76.58714,6
39.35368,-76.69607,4
39.31609,-76.66878,8
39.33660,-76.55857,0
39.31578,-76.65245,7
39.31578,-76.65245,7
39.32278,-76.61222,3
39.32278,-76.61222,3
39.31312,-76.63491,7
39.34970,-76.56371,0
39.29491,-76.64127,1
39.30656,-76.64171,7
39.29475,-76.60355,2
39.30025,-76.57210,6
39.29844,-76.57380,6
39.29844,-76.57380,6
39.29844,-76.57380,6
39.29110,-76.57605,6
39.28720,-76.59146,2
39.27162,-76.61342,2
39.29825,-76.57938,6
39.35916,-76.58182,3
39.32698,-76.68129,4
39.30134,-76.59783,2
39.32829,-76.60813,3
39.28497,-76.60544,2
39.28761,-76.53982,6
39.28926,-76.59235,2
39.31440,-76.63240,7
39.31871,-76.65353,7
39.29779,-76.62430,2
39.34408,-76.60961,3
39.29285,-76.62124,2
39.31237,-76.59029,2
39.28754,-76.63753,1
39.35934,-76.54061,0
39.28370,-76.58852,6
39.31237,-76.59029,2
39.29891,-76.62652,2
39.30720,-76.63368,7
39.34814,-76.66424,4
39.30693,-76.63013,7
39.36377,-76.62350,3
39.28071,-76.61104,2
39.24913,-76.61903,5
39.34140,-76.60955,3
39.28915,-76.67736,8
39.30415,-76.54796,6
39.30606,-76.63364,7
39.29106,-76.59171,2
39.31628,-76.60036,2
39.28120,-76.54876,6
39.34457,-76.68300,4
39.29430,-76.58936,2
39.29324,-76.56001,6
39.33067,-76.53242,0
39.29423,-76.70416,8
39.35234,-76.59776,3
39.28484,-76.63066,1
39.29999,-76.58089,6
39.32687,-76.70476,4
39.35536,-76.53286,0
39.28775,-76.53990,6
39.30107,-76.63187,7
39.33238,-76.70663,4
39.29349,-76.69290,8
39.31561,-76.54101,0
39.26644,-76.65161,1
39.31118,-76.66812,8
39.30651,-76.57857,6
39.36988,-76.56706,0
39.35877,-76.58164,3
39.28781,-76.65404,1
39.30318,-76.60295,2
39.28905,-76.64529,1
39.32715,-76.68612,4
39.37080,-76.60252,3
39.33792,-76.59065,3
39.30900,-76.55305,6
39.30890,-76.67001,8
39.28489,-76.61501,2
39.29405,-76.60297,2
39.31000,-76.67281,8
39.35878,-76.58167,3
39.29428,-76.59893,2
39.28772,-76.61354,2
39.28772,-76.61354,2
39.28772,-76.61354,2
39.33991,-76.55840,0
39.28772,-76.61354,2
39.27296,-76.60644,2
39.28772,-76.61354,2
39.31095,-76.59765,2
39.31095,-76.59765,2
39.31095,-76.59765,2
39.35870,-76.58927,3
39.28953,-76.61232,2
39.31181,-76.60248,2
39.30537,-76.57630,6
39.28096,-76.64481,1
39.28311,-76.65642,1
39.32775,-76.69586,4
39.28802,-76.61362,2
39.31981,-76.57572,6
39.29506,-76.60346,2
39.25158,-76.62938,5
39.30660,-76.58944,2
39.28802,-76.61362,2
39.34911,-76.67611,4
39.31915,-76.69189,4
39.32968,-76.61722,3
39.31120,-76.61677,2
39.30300,-76.58697,6
39.34911,-76.67611,4
39.29359,-76.58342,6
39.32305,-76.55576,0
39.34201,-76.56795,0
39.31986,-76.61846,7
39.29750,-76.61842,2
39.33447,-76.64067,7
39.27386,-76.53398,6
39.32830,-76.56532,0
39.28571,-76.64226,1
39.31472,-76.59879,2
39.34878,-76.68347,4
39.34456,-76.68188,4
39.35858,-76.60993,3
39.30740,-76.63555,7
39.32152,-76.61014,3
39.27338,-76.66464,1
39.30899,-76.64497,7
39.31166,-76.58376,6
39.29152,-76.56487,6
39.28486,-76.59911,2
39.30651,-76.63112,7
39.29517,-76.57595,6
39.29010,-76.60524,2
39.28029,-76.57972,6
39.31235,-76.63580,7
39.29479,-76.65374,1
39.31698,-76.60749,2
39.31266,-76.64563,7
39.35114,-76.66598,4
39.29192,-76.67369,8
39.34911,-76.67611,4
39.32596,-76.56233,0
39.33087,-76.60813,3
39.35780,-76.59520,3
39.35780,-76.59520,3
39.30753,-76.60381,2
39.28938,-76.64895,1
39.34911,-76.67611,4
39.34911,-76.67611,4
39.34807,-76.58841,3
39.34807,-76.58841,3
39.33097,-76.60891,3
39.34690,-76.67790,4
39.34911,-76.67611,4
39.31766,-76.57819,6
39.30107,-76.63187,7
39.31766,-76.57819,6
39.29741,-76.61931,2
39.28489,-76.61501,2
39.31089,-76.67568,8
39.34971,-76.60965,3
39.35271,-76.56107,0
39.29745,-76.61850,2
39.29348,-76.65671,1
39.28636,-76.67042,8
39.25212,-76.64581,1
39.36402,-76.56802,0
39.27227,-76.61613,2
39.31249,-76.59534,2
39.36208,-76.58141,3
39.31910,-76.69340,4
39.27964,-76.55453,6
39.33403,-76.68738,4
39.34911,-76.67611,4
39.28308,-76.64885,1
39.31605,-76.65658,7
39.34911,-76.67611,4
39.36099,-76.61458,3
39.33101,-76.55622,0
39.32830,-76.58932,3
39.31237,-76.61803,2
39.34911,-76.67611,4
39.29870,-76.64764,7
39.28186,-76.59261,2
39.36799,-76.60255,3
39.26826,-76.60025,2
39.27990,-76.62825,1
39.31868,-76.65399,7
39.33186,-76.64468,7
39.32455,-76.67326,4
39.29093,-76.63698,1
39.31255,-76.58480,6
39.35877,-76.53903,0
39.30376,-76.62436,2
39.29411,-76.65499,1
39.29907,-76.69115,8
39.31077,-76.59286,2
39.31912,-76.68072,4
39.27018,-76.59389,2
39.34039,-76.56438,0
39.34110,-76.66773,4
39.29629,-76.66145,8
39.32750,-76.59340,3
39.28470,-76.68475,8
39.29416,-76.65347,1
39.28723,-76.56518,6
39.23699,-76.60443,5
39.30363,-76.58497,6
39.30150,-76.57889,6
39.32618,-76.69194,4
39.29373,-76.59554,2
39.29373,-76.59554,2
39.29373,-76.59554,2
39.31083,-76.59154,2
39.33181,-76.60333,3
39.33672,-76.55375,0
39.28050,-76.52987,6
39.28050,-76.52987,6
39.29767,-76.69056,8
39.30151,-76.58314,6
39.28329,-76.59963,2
39.26157,-76.66657,1
39.28115,-76.68213,8
39.30145,-76.58171,6
39.24971,-76.61910,5
39.34894,-76.60831,3
39.35602,-76.58041,3
39.28506,-76.57069,6
39.27461,-76.66625,1
39.31073,-76.62888,7
39.30534,-76.58065,6
39.28839,-76.61255,2
39.33629,-76.69735,4
39.29927,-76.57216,6
39.30362,-76.67058,8
39.29801,-76.63868,7
39.29328,-76.57864,6
39.35895,-76.55164,0
39.35895,-76.55164,0
39.33462,-76.53431,0
39.27513,-76.64235,1
39.28432,-76.59524,2
39.28432,-76.59524,2
39.35586,-76.56538,0
39.29291,-76.61975,2
39.31556,-76.60791,2
39.30013,-76.58601,6
39.34616,-76.53511,0
39.34616,-76.53511,0
39.34192,-76.53701,0
39.35986,-76.68805,4
39.30892,-76.59084,2
39.29306,-76.58270,6
39.30367,-76.63068,7
39.30922,-76.66134,7
39.32064,-76.56527,0
39.29827,-76.70970,8
39.27037,-76.59454,2
39.29230,-76.65026,1
39.30366,-76.61603,2
39.29289,-76.65178,1
39.28553,-76.63793,1
39.31127,-76.61009,2
39.31608,-76.66925,8
39.28218,-76.70562,8
39.33255,-76.58896,3
39.33952,-76.63385,7
39.29595,-76.57788,6
39.29606,-76.58350,6
39.31231,-76.61509,2
39.31578,-76.65245,7
39.24665,-76.63674,5
39.34784,-76.66876,4
39.29640,-76.64762,1
39.28467,-76.59123,2
39.31783,-76.59401,2
39.24879,-76.62689,5
39.33628,-76.56250,0
39.33843,-76.66196,4
39.30086,-76.54414,6
39.28095,-76.64481,1
39.29756,-76.63865,7
39.31131,-76.61350,2
39.30113,-76.64174,7
39.33771,-76.59320,3
39.34253,-76.56949,0
39.29862,-76.58710,6
39.28885,-76.63226,1
39.29506,-76.61585,2
39.33075,-76.53167,0
39.31892,-76.61542,2
39.29293,-76.62254,2
39.30238,-76.61504,2
39.28547,-76.64086,1
39.32402,-76.60111,3
39.23588,-76.59692,5
39.35921,-76.70652,4
39.33184,-76.69040,4
39.33696,-76.62453,3
39.34906,-76.67615,4
39.25412,-76.64526,1
39.34324,-76.57586,0
39.30432,-76.60362,2
39.29339,-76.69559,8
39.30350,-76.59119,2
39.29182,-76.55680,6
39.35750,-76.60834,3
39.36293,-76.60858,3
39.27246,-76.60750,2
39.29191,-76.57190,6
39.30674,-76.64486,7
39.28861,-76.62126,2
39.34229,-76.57002,0
39.29435,-76.59714,2
39.34897,-76.54095,0
39.31294,-76.59513,2
39.32283,-76.57198,0
39.28610,-76.69110,8
39.35666,-76.60987,3
39.27589,-76.60830,2
39.28554,-76.56936,6
39.36034,-76.60990,3
39.35916,-76.58182,3
39.29644,-76.60602,2
39.26154,-76.55663,6
39.28161,-76.68862,8
39.28940,-76.59022,2
39.29046,-76.63420,1
39.27996,-76.57660,6
39.35741,-76.61195,3
39.32631,-76.67207,4
39.34513,-76.67636,4
39.32152,-76.61014,3
39.30774,-76.65503,7
39.30988,-76.64078,7
39.34911,-76.67611,4
39.34911,-76.67611,4
39.30756,-76.59816,2
39.28870,-76.63560,1
39.28769,-76.53789,6
39.30597,-76.62528,7
39.29622,-76.57926,6
39.35345,-76.54357,0
39.29150,-76.56552,6
39.35235,-76.66424,4
39.29289,-76.64766,1
39.27193,-76.59433,2
39.31793,-76.57787,6
39.23306,-76.59188,5
39.29694,-76.65514,1
39.29035,-76.54111,6
39.35068,-76.58649,3
39.29622,-76.57862,6
39.35952,-76.58856,3
39.35952,-76.58856,3
39.29371,-76.59693,2
39.28500,-76.61309,2
39.28659,-76.61204,2
39.33342,-76.66191,4
39.27923,-76.68446,8
39.32746,-76.60529,3
39.30545,-76.60228,2
39.29973,-76.64020,7
39.37075,-76.56701,0
39.27770,-76.55263,6
39.28014,-76.65636,1
39.30044,-76.60108,2
39.28825,-76.59586,2
39.32621,-76.53174,0
39.32621,-76.53174,0
39.28434,-76.63928,1
39.28451,-76.63932,1
39.28659,-76.61204,2
39.35204,-76.70845,4
39.36145,-76.58681,3
39.29417,-76.64131,1
39.30876,-76.61651,2
39.28088,-76.61584,2
39.30898,-76.59288,2
39.31405,-76.63582,7
39.29213,-76.64128,1
39.29881,-76.66073,8
39.30294,-76.63386,7
39.29061,-76.60770,2
39.34533,-76.53960,0
39.31719,-76.61531,2
39.30497,-76.60505,2
39.33768,-76.63590,7
39.28486,-76.59911,2
39.32642,-76.67741,4
39.34301,-76.68369,4
39.27766,-76.60540,2
39.27859,-76.69627,8
39.29747,-76.61702,2
39.29570,-76.68389,8
39.28583,-76.58808,6
39.31402,-76.59948,2
39.29165,-76.60298,2
39.31634,-76.67227,8
39.28651,-76.63841,1
39.29808,-76.64564,7
39.33753,-76.55497,0
39.31137,-76.59303,2
39.27807,-76.63862,1
39.32151,-76.66238,7
39.27968,-76.53618,6
39.30178,-76.64032,7
39.34841,-76.54503,0
39.34841,-76.54503,0
39.31092,-76.64755,7
39.28416,-76.59358,2
39.28138,-76.59409,2
39.28140,-76.59404,2
39.31339,-76.71088,8
39.28388,-76.60031,2
39.31766,-76.59980,2
39.34161,-76.60955,3
39.28640,-76.59836,2
39.28748,-76.64038,1
39.28728,-76.59147,2
39.29009,-76.59712,2
39.33514,-76.56103,0
39.29495,-76.62031,2
39.33272,-76.59540,3
39.33456,-76.60017,3
39.33268,-76.61627,3
39.28218,-76.70562,8
39.31744,-76.55840,0
39.27612,-76.61967,2
39.25674,-76.63785,1
39.29674,-76.63581,1
39.36853,-76.57354,0
39.34587,-76.58522,3
39.33611,-76.65807,4
39.30847,-76.60058,2
39.31568,-76.63256,7
39.36660,-76.58332,3
39.28988,-76.63967,1
39.28988,-76.63967,1
39.30349,-76.59796,2
39.30349,-76.59796,2
39.29852,-76.63195,7
39.33279,-76.60575,3
39.33279,-76.60575,3
39.36674,-76.56224,0
39.31965,-76.65704,7
39.28978,-76.69140,8
39.35287,-76.55563,0
39.28636,-76.58711,6
39.31783,-76.59401,2
39.28622,-76.57662,6
39.34930,-76.69062,4
39.25539,-76.63839,1
39.30384,-76.61334,2
39.28491,-76.62842,1
39.33268,-76.61627,3
39.29254,-76.59954,2
39.35470,-76.60212,3
39.31019,-76.61492,2
39.30319,-76.62088,2
39.29704,-76.65393,1
39.33583,-76.63645,7
39.33467,-76.63789,7
39.35297,-76.57991,3
39.34783,-76.69951,4
39.31129,-76.61499,2
39.30035,-76.62663,2
39.31093,-76.67630,8
39.32615,-76.57461,0
39.34505,-76.66229,4
39.27473,-76.64296,1
39.27578,-76.61423,2
39.30873,-76.65041,7
39.27705,-76.56694,6
39.28365,-76.65266,1
39.28761,-76.53982,6
39.29254,-76.59954,2
39.31766,-76.59980,2
39.37022,-76.59098,3
39.27154,-76.59896,2
39.37052,-76.56496,0
39.32283,-76.57198,0
39.28739,-76.59920,2
39.33347,-76.60573,3
39.36747,-76.59324,3
39.30018,-76.68538,8
39.28745,-76.64112,1
39.32394,-76.67809,4
39.28252,-76.58263,6
39.28434,-76.63928,1
39.33418,-76.60945,3
39.33418,-76.60945,3
39.30641,-76.66988,8
39.29324,-76.60164,2
39.36794,-76.59786,3
39.32133,-76.69436,4
39.28659,-76.61204,2
39.27512,-76.61955,2
39.34345,-76.69249,4
39.36842,-76.58859,3
39.30769,-76.63556,7
39.34348,-76.60791,3
39.28562,-76.55644,6
39.28562,-76.55644,6
39.28562,-76.55644,6
39.30518,-76.57565,6
39.28939,-76.65036,1
39.31543,-76.61680,2
39.28102,-76.54034,6
39.33500,-76.69394,4
39.28291,-76.57705,6
39.27612,-76.67152,8
39.30649,-76.65021,7
39.30470,-76.64338,7
39.30470,-76.64338,7
39.29505,-76.56962,6
39.33990,-76.70139,4
39.36929,-76.59347,3
39.33922,-76.63843,7
39.31102,-76.60185,2
39.30991,-76.64662,7
39.32252,-76.56393,0
39.32600,-76.66826,4
39.28358,-76.69578,8
39.29943,-76.59772,2
39.28296,-76.70579,8
39.33970,-76.57260,0
39.31343,-76.61251,2
39.30804,-76.61075,2
39.28589,-76.67060,8
39.27437,-76.54042,6
39.29807,-76.57429,6
39.29587,-76.63716,1
39.36511,-76.66599,4
39.36562,-76.62242,3
39.28129,-76.63141,1
39.34944,-76.60030,3
39.32349,-76.69040,4
39.30425,-76.57842,6
39.29682,-76.63515,1
39.29682,-76.63515,1
39.31000,-76.59483,2
39.28968,-76.61210,2
39.36666,-76.58311,3
39.36377,-76.67268,4
39.29305,-76.61964,2
39.31148,-76.66139,7
39.31502,-76.56349,6
39.33756,-76.63474,7
39.31532,-76.57949,6
39.31502,-76.56349,6
39.35555,-76.58589,3
39.35565,-76.55271,0
39.35462,-76.70412,4
39.28842,-76.59944,2
39.33052,-76.63692,7
39.34594,-76.66255,4
39.34553,-76.62210,3
39.30617,-76.58130,6
39.32191,-76.66431,7
