x,y,c
39.29179,-76.65222,4
39.30133,-76.60911,1
39.31226,-76.61942,1
39.26672,-76.67527,4
39.29624,-76.69691,4
39.32155,-76.60621,1
39.24570,-76.62276,5
39.25328,-76.62421,5
39.28274,-76.57047,0
39.28845,-76.70949,4
39.29637,-76.68304,4
39.29637,-76.68304,4
39.26062,-76.60886,5
39.32873,-76.56344,3
39.28650,-76.61535,1
39.30876,-76.61651,1
39.34801,-76.69385,2
39.29131,-76.61010,1
39.29615,-76.62262,1
39.35274,-76.60679,3
39.29573,-76.64572,4
39.28251,-76.60197,1
39.25335,-76.62642,5
39.32737,-76.67239,2
39.28444,-76.65392,4
39.31812,-76.61021,1
39.31351,-76.59872,1
39.32210,-76.54811,0
39.25013,-76.63111,5
39.35747,-76.60892,3
39.35480,-76.53068,3
39.34875,-76.53704,3
39.28753,-76.61500,1
39.34506,-76.59863,3
39.29254,-76.70460,4
39.28500,-76.61309,1
39.29708,-76.68815,4
39.33770,-76.66301,2
39.33770,-76.66301,2
39.30925,-76.64166,4
39.30090,-76.64812,4
39.35566,-76.69691,2
39.32156,-76.59128,1
39.27911,-76.57798,0
39.30148,-76.60477,1
39.28790,-76.53627,0
39.29284,-76.67961,4
39.36555,-76.58127,3
39.34152,-76.56024,3
39.34152,-76.56024,3
39.29138,-76.56737,0
39.31282,-76.62894,1
39.30693,-76.64795,4
39.31631,-76.59583,1
39.31631,-76.59583,1
39.34895,-76.61165,3
39.28961,-76.61370,1
39.31800,-76.65821,4
39.34859,-76.53760,3
39.25328,-76.61943,5
39.36291,-76.55465,3
39.29597,-76.69701,4
39.33405,-76.55495,3
39.36291,-76.55465,3
39.30140,-76.61970,1
39.28519,-76.62603,1
39.28670,-76.65793,4
39.28670,-76.65793,4
39.30481,-76.62914,1
39.33306,-76.64526,2
39.29028,-76.60417,1
39.30682,-76.62007,1
39.23675,-76.61083,5
39.29779,-76.58369,0
39.27995,-76.65516,4
39.33070,-76.61496,1
39.22817,-76.59935,5
39.29271,-76.62858,1
39.30586,-76.64096,4
39.36352,-76.56338,3
39.36352,-76.56338,3
39.29394,-76.65967,4
39.29296,-76.56941,0
39.34174,-76.68981,2
39.28522,-76.64223,4
39.31891,-76.56747,0
39.31517,-76.59934,1
39.34580,-76.66616,2
39.29332,-76.60628,1
39.34303,-76.55352,3
39.26882,-76.54317,0
39.29802,-76.64669,4
39.29332,-76.70084,4
39.24350,-76.62418,5
39.34543,-76.61071,3
39.35864,-76.61022,3
39.28670,-76.65802,4
39.28670,-76.65802,4
39.29910,-76.60667,1
39.31523,-76.64615,4
39.28579,-76.62582,1
39.29159,-76.61739,1
39.30001,-76.61080,1
39.29561,-76.63441,1
39.33984,-76.68424,2
39.28084,-76.63187,1
39.28407,-76.56415,0
39.36680,-76.59866,3
39.31141,-76.61661,1
39.32843,-76.55798,3
39.35486,-76.56437,3
39.23582,-76.60061,5
39.37093,-76.54527,3
39.22789,-76.59380,5
39.28966,-76.64048,4
39.28455,-76.68481,4
39.31624,-76.67498,2
39.32410,-76.56494,3
39.35448,-76.66237,2
39.29218,-76.58521,0
39.29121,-76.58909,0
39.29077,-76.57176,0
39.28667,-76.56624,0
39.28650,-76.61535,1
39.31800,-76.65821,4
39.29254,-76.59954,1
39.31259,-76.58373,0
39.29814,-76.66305,4
39.28579,-76.57793,0
39.29018,-76.56860,0
39.32243,-76.61566,1
39.28026,-76.63765,4
39.29037,-76.62245,1
39.31766,-76.57819,0
39.28471,-76.64561,4
39.28757,-76.58659,0
39.22844,-76.59707,5
39.31003,-76.62388,1
39.32505,-76.61945,1
39.26062,-76.60886,5
39.31800,-76.65821,4
39.30924,-76.62721,1
39.35770,-76.60703,3
39.29133,-76.64144,4
39.30853,-76.62995,1
39.28034,-76.65828,4
39.25450,-76.65591,4
39.29447,-76.64830,4
39.29350,-76.58342,0
39.29319,-76.69564,4
39.29319,-76.69564,4
39.25207,-76.64168,5
39.29254,-76.61350,1
39.28250,-76.63309,1
39.28145,-76.56845,0
39.28631,-76.64229,4
39.29633,-76.62524,1
39.28407,-76.56415,0
39.31150,-76.67613,4
39.35952,-76.58856,3
39.27634,-76.61229,5
39.32002,-76.61052,1
39.29651,-76.61206,1
39.25807,-76.66300,4
39.20249,-76.55136,5
39.34738,-76.59937,3
39.31685,-76.56180,0
39.33295,-76.65569,2
39.33376,-76.63137,1
39.36874,-76.60525,3
39.32310,-76.57420,3
39.30885,-76.62617,1
39.30934,-76.62302,1
39.29375,-76.61360,1
39.28818,-76.64720,4
39.27973,-76.69906,4
39.31793,-76.57787,0
39.33889,-76.54610,3
39.29339,-76.69559,4
39.32919,-76.54154,3
39.31964,-76.61115,1
39.30247,-76.61428,1
39.30666,-76.64720,4
39.34017,-76.59770,3
39.25253,-76.65138,5
39.28054,-76.65095,4
39.35159,-76.59835,3
39.27224,-76.64612,4
39.34749,-76.53894,3
39.32599,-76.61596,1
39.32040,-76.57415,0
39.28026,-76.57819,0
39.27756,-76.66906,4
39.28323,-76.59428,0
39.27393,-76.60752,5
39.29736,-76.62270,1
39.36418,-76.60956,3
39.36418,-76.60956,3
39.29682,-76.61998,1
39.29682,-76.61998,1
39.30617,-76.61213,1
39.33719,-76.59215,3
39.33719,-76.59215,3
39.29275,-76.70015,4
39.28476,-76.58640,0
39.32194,-76.61739,1
39.36967,-76.56392,3
39.30970,-76.64103,4
39.30970,-76.64103,4
39.29283,-76.59872,1
39.30508,-76.58272,0
39.29437,-76.58418,0
39.31739,-76.59821,1
39.27930,-76.63357,4
39.35732,-76.59543,3
39.29592,-76.58428,0
39.29945,-76.58301,0
39.31404,-76.65160,4
39.25880,-76.64786,5
39.28325,-76.59664,1
39.28704,-76.55553,0
39.28706,-76.55422,0
39.25329,-76.61935,5
39.29443,-76.63848,4
39.37130,-76.60210,3
39.33915,-76.56587,3
39.34072,-76.67270,2
39.20041,-76.55602,5
39.34252,-76.68048,2
39.34252,-76.68048,2
39.34230,-76.60459,3
39.27230,-76.61321,5
39.30750,-76.60381,1
39.31691,-76.63659,1
39.23760,-76.60170,5
39.35857,-76.57572,3
39.27407,-76.60403,5
39.34216,-76.52986,3
39.29387,-76.57492,0
39.32353,-76.57344,3
39.34857,-76.62953,1
39.28191,-76.70125,4
39.32385,-76.62971,1
39.35450,-76.53094,3
39.30912,-76.66781,4
39.29603,-76.56937,0
39.30013,-76.58601,0
39.26394,-76.65103,4
39.29448,-76.59992,1
39.28802,-76.61362,1
39.29039,-76.56486,0
39.30988,-76.61651,1
39.36470,-76.62228,3
39.27881,-76.68444,4
39.28552,-76.67106,4
39.28954,-76.61533,1
39.30010,-76.61419,1
39.36772,-76.55508,3
39.30048,-76.59564,1
39.30616,-76.61349,1
39.35273,-76.60243,3
39.29194,-76.68247,4
39.32001,-76.61028,1
39.29900,-76.60607,1
39.35004,-76.55336,3
39.29157,-76.62110,1
39.33351,-76.60281,3
39.30089,-76.68388,4
39.35952,-76.58856,3
39.33126,-76.62823,1
39.30329,-76.64324,4
39.29215,-76.57891,0
39.32845,-76.61095,1
39.30839,-76.63652,1
39.34603,-76.61386,3
39.33599,-76.53932,3
39.33402,-76.68751,2
39.31896,-76.55909,0
39.31211,-76.64317,4
39.31211,-76.64317,4
39.31794,-76.68576,2
39.31794,-76.68576,2
39.28014,-76.70965,4
39.29340,-76.58199,0
39.31578,-76.65245,4
39.28923,-76.67382,4
39.35586,-76.60986,3
39.28652,-76.63735,4
39.32392,-76.59071,3
39.35807,-76.59508,3
39.28195,-76.63432,4
39.30090,-76.59934,1
39.31318,-76.63679,1
39.32397,-76.59316,3
39.32226,-76.54687,0
39.24981,-76.63270,5
39.31515,-76.63146,1
39.31237,-76.61803,1
39.37043,-76.66876,2
39.27706,-76.66419,4
39.31457,-76.61674,1
39.23118,-76.57494,5
39.32409,-76.65975,2
39.31473,-76.59433,1
39.29448,-76.66372,4
39.22494,-76.58677,5
39.25439,-76.61782,5
39.35918,-76.64757,2
39.30522,-76.64730,4
39.28893,-76.65016,4
39.31605,-76.65658,4
39.29543,-76.59425,1
39.35133,-76.69550,2
39.28210,-76.57201,0
39.34483,-76.70096,2
39.33547,-76.66523,2
39.29529,-76.59129,0
39.27705,-76.56694,0
39.31558,-76.65514,4
39.28500,-76.61309,1
39.32901,-76.56443,3
39.34355,-76.61710,1
39.33268,-76.61627,1
39.32464,-76.59171,3
39.29076,-76.64255,4
39.32715,-76.68612,2
39.28670,-76.60781,1
39.30179,-76.58462,0
39.26062,-76.60886,5
39.35133,-76.69550,2
39.30456,-76.61384,1
39.27148,-76.60094,5
39.31181,-76.64751,4
39.28795,-76.58598,0
39.28760,-76.61218,1
39.29788,-76.69662,4
39.33596,-76.67550,2
39.28303,-76.68804,4
39.27291,-76.69753,4
39.28664,-76.65847,4
39.31624,-76.59406,1
39.29104,-76.63825,4
39.36289,-76.56606,3
39.29104,-76.63825,4
39.29104,-76.63825,4
39.30147,-76.65800,4
39.25419,-76.64344,5
39.25593,-76.65101,5
39.35134,-76.55914,3
39.32831,-76.61470,1
39.29392,-76.57775,0
39.34772,-76.58702,3
39.28422,-76.65457,4
39.30904,-76.63206,1
39.31100,-76.65499,4
39.30321,-76.57286,0
39.32349,-76.59834,1
39.32188,-76.65516,4
39.34272,-76.63903,2
39.32433,-76.57793,3
39.33124,-76.55462,3
39.35796,-76.57722,3
39.30651,-76.66559,4
39.27736,-76.53348,0
39.28540,-76.54050,0
39.32837,-76.57489,3
39.33398,-76.53386,3
39.31181,-76.63133,1
39.29362,-76.61539,1
39.34306,-76.59479,3
39.31479,-76.62822,1
39.33826,-76.66524,2
39.29038,-76.65332,4
39.29521,-76.57523,0
39.26018,-76.61330,5
39.31049,-76.64734,4
39.33521,-76.65766,2
39.22439,-76.59087,5
39.35053,-76.54536,3
39.24778,-76.62899,5
39.24778,-76.62899,5
39.30751,-76.63951,1
39.28533,-76.68776,4
39.36590,-76.63430,2
39.29021,-76.59374,0
39.27984,-76.61125,1
39.35173,-76.59987,3
39.29437,-76.58393,0
39.33954,-76.66669,2
39.33954,-76.66669,2
39.33954,-76.66669,2
39.28332,-76.59352,0
39.31244,-76.61049,1
39.30112,-76.62016,1
39.30112,-76.62016,1
39.27784,-76.63440,4
39.24395,-76.62207,5
39.31554,-76.61079,1
39.33954,-76.66669,2
39.33954,-76.66669,2
39.33954,-76.66669,2
39.31554,-76.61079,1
39.28507,-76.57570,0
39.25826,-76.53150,0
39.35842,-76.69340,2
39.29786,-76.64010,4
39.29194,-76.68934,4
39.28063,-76.63546,4
39.29794,-76.68523,4
39.27614,-76.67152,4
39.31081,-76.65075,4
39.33859,-76.65849,2
39.30102,-76.61496,1
39.26062,-76.60886,5
39.35921,-76.70652,2
39.27880,-76.65905,4
39.27880,-76.65905,4
39.27880,-76.65905,4
39.27880,-76.65905,4
39.30838,-76.64054,4
39.23273,-76.59835,5
39.29790,-76.61052,1
39.31645,-76.61687,1
39.35180,-76.68340,2
39.34876,-76.53801,3
39.35960,-76.60164,3
39.22930,-76.59800,5
39.32560,-76.56305,3
39.30086,-76.54414,0
39.36118,-76.60223,3
39.32169,-76.59144,1
39.29094,-76.60126,1
39.29131,-76.61010,1
39.29457,-76.61545,1
39.32913,-76.56720,3
39.30185,-76.58219,0
39.33079,-76.53141,3
39.28976,-76.63762,4
39.29254,-76.59954,1
39.28120,-76.65708,4
39.29407,-76.57634,0
39.31033,-76.64277,4
39.29918,-76.60134,1
39.30024,-76.58314,0
39.35825,-76.70528,2
39.32170,-76.53610,0
39.28956,-76.58596,0
39.31005,-76.64340,4
39.26588,-76.65083,4
39.27730,-76.56013,0
39.29362,-76.61539,1
39.28448,-76.62638,1
39.31633,-76.67459,2
39.29758,-76.64751,4
39.29036,-76.61695,1
39.32702,-76.61429,1
39.29339,-76.69559,4
39.34930,-76.54084,3
39.33048,-76.69936,2
39.28673,-76.56491,0
39.34055,-76.67212,2
39.30124,-76.61067,1
39.31446,-76.56090,0
39.35383,-76.69192,2
39.36771,-76.58325,3
39.29892,-76.62825,1
39.28496,-76.58415,0
39.30309,-76.59949,1
39.30113,-76.61666,1
39.28813,-76.53056,0
39.29375,-76.62337,1
39.32456,-76.61574,1
39.32462,-76.60793,1
39.28302,-76.65656,4
39.28302,-76.65656,4
39.29310,-76.56883,0
39.34021,-76.67436,2
39.32098,-76.59563,1
39.28174,-76.65112,4
39.28174,-76.65112,4
39.29529,-76.59129,0
39.29367,-76.57837,0
39.32854,-76.55182,3
39.28528,-76.67949,4
39.34257,-76.59279,3
39.28864,-76.59596,1
39.32713,-76.54875,3
39.36922,-76.58884,3
39.35951,-76.54108,3
39.30021,-76.61311,1
39.33085,-76.66834,2
39.32655,-76.66798,2
39.28444,-76.65392,4
39.34927,-76.53685,3
39.32824,-76.69409,2
39.28234,-76.64601,4
39.29616,-76.65707,4
39.33596,-76.67550,2
39.28347,-76.63795,4
39.27769,-76.61563,5
39.34021,-76.59093,3
39.36145,-76.62289,3
39.30597,-76.57947,0
39.30034,-76.61867,1
39.28151,-76.65876,4
39.26733,-76.65178,4
39.31653,-76.65064,4
39.29301,-76.59805,1
39.29301,-76.59805,1
39.29731,-76.62060,1
39.36786,-76.59427,3
39.29432,-76.63570,1
39.30464,-76.64375,4
39.36923,-76.60652,3
39.36733,-76.60051,3
39.32149,-76.59229,1
39.33646,-76.60200,3
39.30208,-76.55773,0
39.28544,-76.57044,0
39.28544,-76.57044,0
39.29078,-76.59709,1
39.28426,-76.64543,4
39.31602,-76.63529,1
39.30665,-76.65575,4
39.36111,-76.60041,3
39.36052,-76.62298,3
39.29110,-76.57605,0
39.31188,-76.53608,0
39.31181,-76.60248,1
39.36195,-76.60574,3
39.30349,-76.64616,4
39.31232,-76.61802,1
39.35504,-76.63457,2
39.31647,-76.57918,0
39.31224,-76.66826,4
39.31594,-76.57525,0
39.29917,-76.57464,0
39.30794,-76.61028,1
39.30794,-76.61028,1
39.29761,-76.58472,0
39.30625,-76.70770,2
39.30988,-76.61651,1
39.29838,-76.64154,4
39.30147,-76.65800,4
39.31583,-76.65508,4
39.37134,-76.56703,3
39.34726,-76.67552,2
39.28290,-76.56882,0
39.31929,-76.69160,2
39.34204,-76.67235,2
39.34204,-76.67235,2
39.33970,-76.57260,3
39.34456,-76.68188,2
39.28987,-76.59284,0
39.29628,-76.57862,0
39.35448,-76.66237,2
39.32490,-76.55064,3
39.30674,-76.65490,4
39.27214,-76.54303,0
39.28414,-76.65461,4
39.30930,-76.60173,1
39.34498,-76.67453,2
39.36526,-76.60995,3
39.29432,-76.63570,1
39.32919,-76.54154,3
39.30415,-76.54796,0
39.29125,-76.61241,1
39.32708,-76.61486,1
39.35835,-76.58388,3
39.35835,-76.58388,3
39.30963,-76.66408,4
39.30963,-76.66408,4
39.28806,-76.57010,0
39.29169,-76.57477,0
39.28360,-76.58515,0
39.31572,-76.65059,4
39.36191,-76.55473,3
39.34609,-76.66978,2
39.34609,-76.66978,2
39.34609,-76.66978,2
39.33206,-76.60518,1
39.36309,-76.70360,2
39.32523,-76.56254,3
39.32523,-76.56254,3
39.29486,-76.58349,0
39.37169,-76.70572,2
39.34141,-76.63430,1
39.28644,-76.64026,4
39.30123,-76.62591,1
39.29938,-76.62494,1
39.29450,-76.66327,4
39.29450,-76.66327,4
39.31557,-76.59045,1
39.32746,-76.65634,2
39.35169,-76.60157,3
39.33289,-76.64460,2
39.26363,-76.64446,5
39.32845,-76.69046,2
39.32150,-76.54052,0
39.26436,-76.67682,4
39.35075,-76.69467,2
39.33835,-76.60949,1
39.33700,-76.55321,3
39.33700,-76.55321,3
39.25586,-76.65410,4
39.33700,-76.55321,3
39.28323,-76.62677,1
39.26297,-76.64395,5
39.30066,-76.63883,4
39.27361,-76.60467,5
39.27772,-76.54240,0
39.29849,-76.62006,1
39.29779,-76.64584,4
39.30143,-76.66369,4
39.30143,-76.66369,4
39.24882,-76.63984,5
39.36015,-76.59692,3
39.33109,-76.65452,2
39.33246,-76.64979,2
39.31908,-76.57665,0
39.29138,-76.56737,0
39.34538,-76.65950,2
39.30614,-76.66210,4
39.29722,-76.68617,4
39.25593,-76.63410,5
39.29490,-76.56841,0
39.34572,-76.67639,2
39.31825,-76.60950,1
39.29735,-76.62316,1
39.23928,-76.60389,5
39.36924,-76.56873,3
39.36924,-76.56873,3
39.32854,-76.55182,3
39.23323,-76.60043,5
39.27791,-76.65932,4
39.26137,-76.63410,5
39.29500,-76.65128,4
39.27121,-76.59170,5
39.35700,-76.67896,2
39.35210,-76.53616,3
39.24353,-76.62630,5
39.32008,-76.61087,1
39.29385,-76.64776,4
39.27740,-76.69706,4
39.36629,-76.59685,3
39.28141,-76.62618,1
39.29965,-76.61486,1
39.29629,-76.65511,4
39.30337,-76.61683,1
39.28328,-76.65186,4
39.32710,-76.61604,1
39.28567,-76.63667,4
39.30296,-76.66609,4
39.26581,-76.65346,4
39.32242,-76.67641,2
39.32453,-76.57320,3
39.30870,-76.64265,4
39.32781,-76.63912,1
39.22804,-76.60233,5
39.35358,-76.69889,2
39.28016,-76.63468,4
39.35406,-76.53702,3
39.30534,-76.62811,1
39.33401,-76.57189,3
39.29118,-76.61325,1
39.34245,-76.68504,2
39.28374,-76.68765,4
39.29513,-76.59861,1
39.29978,-76.60341,1
39.30541,-76.62819,1
39.35521,-76.60695,3
39.37066,-76.60682,3
39.31315,-76.60432,1
39.28072,-76.67168,4
39.36950,-76.60548,3
39.33851,-76.66565,2
39.32186,-76.59286,1
39.27807,-76.61448,1
39.27359,-76.61574,5
39.32685,-76.65761,2
39.34783,-76.69951,2
39.28926,-76.62169,1
39.28926,-76.62169,1
39.28882,-76.55746,0
39.31198,-76.66769,4
39.27767,-76.68642,4
39.35266,-76.54498,3
39.30233,-76.59249,0
39.29491,-76.61985,1
39.28106,-76.59479,0
39.31754,-76.60942,1
39.35793,-76.60057,3
39.29222,-76.57564,0
39.31472,-76.56591,0
39.29240,-76.63611,1
39.24858,-76.61645,5
39.30486,-76.57923,0
39.27757,-76.61240,5
39.30296,-76.63127,1
39.30615,-76.55556,0
39.30615,-76.55556,0
39.31997,-76.61847,1
39.23914,-76.58279,5
39.33290,-76.62970,1
39.28500,-76.61309,1
39.31102,-76.61612,1
39.24163,-76.60501,5
39.29203,-76.58177,0
39.28706,-76.55422,0
39.29523,-76.66583,4
39.34432,-76.59092,3
39.36099,-76.60876,3
39.23182,-76.59248,5
39.31005,-76.64340,4
39.32362,-76.68046,2
39.28406,-76.61297,1
39.31005,-76.64340,4
39.31525,-76.68975,2
39.33627,-76.67566,2
39.31007,-76.61491,1
39.26189,-76.66134,4
39.33970,-76.57260,3
39.29296,-76.59410,0
39.33357,-76.65808,2
39.22516,-76.59090,5
39.23277,-76.59556,5
39.37045,-76.58983,3
39.29311,-76.60909,1
39.37022,-76.59137,3
39.26102,-76.63515,5
39.30613,-76.57562,0
39.28552,-76.63979,4
39.35887,-76.62283,3
39.36674,-76.56224,3
39.30904,-76.66620,4
39.24753,-76.62506,5
39.33848,-76.69678,2
39.29648,-76.61271,1
39.29641,-76.64751,4
39.34201,-76.68677,2
39.35501,-76.58022,3
39.32840,-76.68377,2
39.29413,-76.67455,4
39.31860,-76.57032,0
39.32743,-76.60700,1
39.34933,-76.59502,3
39.25137,-76.61498,5
39.28507,-76.65799,4
39.29747,-76.62181,1
39.28416,-76.57703,0
39.29998,-76.63384,1
39.30855,-76.58145,0
39.28791,-76.65559,4
39.25163,-76.64217,5
39.32226,-76.54687,0
39.29332,-76.70084,4
39.30894,-76.64648,4
39.29356,-76.56974,0
39.30889,-76.67268,4
39.34217,-76.67800,2
39.30854,-76.63594,1
39.28646,-76.67829,4
39.28196,-76.64661,4
39.30894,-76.64648,4
39.29046,-76.61996,1
39.33417,-76.57232,3
39.31174,-76.63827,1
39.28879,-76.65916,4
39.29555,-76.63472,1
39.28753,-76.56538,0
39.31926,-76.69345,2
39.36408,-76.60720,3
39.29921,-76.58236,0
39.33819,-76.60526,3
39.28496,-76.68852,4
39.31181,-76.60248,1
39.35615,-76.56667,3
39.32754,-76.60946,1
39.31665,-76.63162,1
39.29386,-76.60284,1
39.33600,-76.59311,3
39.31401,-76.60357,1
39.30922,-76.57667,0
39.29028,-76.60417,1
39.25745,-76.63173,5
39.29424,-76.57094,0
39.30194,-76.59787,1
39.35236,-76.68746,2
39.29424,-76.57094,0
39.34265,-76.55201,3
39.22278,-76.58974,5
39.31219,-76.62804,1
39.35632,-76.58990,3
39.32604,-76.62917,1
39.29642,-76.70513,4
39.33745,-76.60556,3
39.28766,-76.63670,4
39.31713,-76.69075,2
39.35316,-76.59797,3
39.27410,-76.66418,4
39.34445,-76.68562,2
39.29612,-76.58139,0
39.31707,-76.57665,0
39.30638,-76.61622,1
39.31711,-76.55628,0
39.31690,-76.63671,1
39.31476,-76.63834,1
39.28397,-76.52996,0
39.30935,-76.60177,1
39.32726,-76.58818,3
39.35103,-76.56258,3
39.30677,-76.62022,1
39.31540,-76.63039,1
39.34883,-76.66794,2
39.30800,-76.61225,1
39.30325,-76.62079,1
39.28343,-76.65581,4
39.24620,-76.62845,5
39.33072,-76.67400,2
39.29803,-76.66614,4
39.32927,-76.69938,2
39.30029,-76.58314,0
39.27189,-76.54826,0
39.31119,-76.61686,1
39.28562,-76.68480,4
39.29961,-76.57019,0
39.28084,-76.57790,0
39.31038,-76.60246,1
39.28873,-76.63498,1
39.35245,-76.63722,2
39.28954,-76.61533,1
39.31578,-76.65245,4
39.28429,-76.60013,1
39.20322,-76.56699,5
39.33959,-76.68144,2
39.30763,-76.62126,1
39.29091,-76.56806,0
39.29013,-76.57009,0
39.27705,-76.56706,0
39.32079,-76.65999,4
39.36476,-76.59635,3
39.31807,-76.64848,4
39.29946,-76.57600,0
39.29946,-76.57600,0
39.31843,-76.60943,1
39.32620,-76.68736,2
39.33900,-76.66796,2
39.28242,-76.67209,4
39.29228,-76.61524,1
39.28673,-76.56483,0
39.28976,-76.60881,1
39.29192,-76.58460,0
39.29192,-76.58460,0
39.32751,-76.68304,2
39.33482,-76.66622,2
39.31549,-76.61527,1
39.27710,-76.60701,5
39.26062,-76.60886,5
39.33724,-76.60407,3
39.32101,-76.56594,0
39.29543,-76.63800,4
39.28998,-76.63235,1
39.32002,-76.61433,1
39.30374,-76.58067,0
39.27393,-76.61264,5
39.29093,-76.57177,0
39.31143,-76.61384,1
39.28676,-76.60781,1
39.30092,-76.62460,1
39.34996,-76.69343,2
39.27851,-76.61427,1
39.32829,-76.60813,1
39.37139,-76.63286,2
39.28519,-76.56702,0
39.30032,-76.61938,1
39.32735,-76.58664,3
39.28989,-76.62092,1
39.36963,-76.56382,3
39.29890,-76.58149,0
39.26062,-76.60886,5
39.31720,-76.67837,2
39.36058,-76.62259,3
39.31123,-76.65221,4
39.29037,-76.62245,1
39.36605,-76.58823,3
39.31323,-76.67152,4
39.25266,-76.64668,5
39.28560,-76.65821,4
39.28535,-76.59681,1
39.29499,-76.58273,0
39.31739,-76.67684,2
39.24765,-76.64017,5
39.32555,-76.70426,2
39.34827,-76.57898,3
39.28755,-76.61950,1
39.27907,-76.63745,4
39.33723,-76.62736,1
39.32959,-76.58001,3
39.28632,-76.60344,1
39.36700,-76.70214,2
39.31121,-76.61232,1
39.35632,-76.58990,3
39.35632,-76.58990,3
39.35632,-76.58990,3
39.27721,-76.53167,0
39.33411,-76.67366,2
39.26436,-76.63319,5
39.35732,-76.59543,3
39.28469,-76.57851,0
39.28697,-76.60201,1
39.29996,-76.61425,1
39.29996,-76.61425,1
39.31621,-76.55775,0
39.27311,-76.53992,0
39.35229,-76.60647,3
39.34857,-76.67517,2
39.35802,-76.56831,3
39.33700,-76.55321,3
39.33555,-76.60749,1
39.29055,-76.61007,1
39.28367,-76.63079,1
39.28388,-76.60031,1
39.29004,-76.59865,1
39.30415,-76.59955,1
39.29958,-76.66975,4
39.33757,-76.55127,3
39.29148,-76.61114,1
39.29563,-76.65356,4
39.31793,-76.57787,0
39.29407,-76.57634,0
39.27886,-76.57107,0
39.30137,-76.53434,0
39.28859,-76.55737,0
39.34614,-76.53504,3
39.28300,-76.60276,1
39.33596,-76.67550,2
39.34008,-76.53749,3
39.29360,-76.57908,0
39.31687,-76.64625,4
39.30845,-76.60966,1
39.31093,-76.63815,1
39.29075,-76.67873,4
39.32714,-76.61342,1
39.30877,-76.63389,1
39.29138,-76.56737,0
39.30816,-76.58728,0
39.35431,-76.58994,3
39.27766,-76.60540,5
39.29079,-76.65306,4
39.32142,-76.55578,0
39.32274,-76.62088,1
39.23481,-76.61145,5
39.31897,-76.68324,2
39.28964,-76.61025,1
39.33128,-76.65837,2
39.33128,-76.65837,2
39.27431,-76.61705,5
39.32101,-76.56594,0
39.27709,-76.61210,5
39.30142,-76.63208,1
39.27709,-76.61210,5
39.28594,-76.67228,4
39.29796,-76.56982,0
39.30693,-76.58283,0
39.32024,-76.65828,4
39.33128,-76.65837,2
39.33128,-76.65837,2
39.28256,-76.68547,4
39.35440,-76.58079,3
39.29545,-76.57344,0
39.23312,-76.60732,5
39.23312,-76.60732,5
39.36212,-76.63313,2
39.30872,-76.63226,1
39.28617,-76.64614,4
39.35124,-76.70885,2
39.29010,-76.60524,1
39.33212,-76.66274,2
39.30130,-76.62699,1
39.25358,-76.62590,5
39.24975,-76.63265,5
39.34612,-76.68806,2
39.33442,-76.60891,1
39.29478,-76.64552,4
39.29529,-76.59129,0
39.29529,-76.59129,0
39.29529,-76.59129,0
39.31028,-76.58293,0
39.33267,-76.69672,2
39.28518,-76.70278,4
39.30819,-76.63474,1
39.33717,-76.62875,1
39.28850,-76.64000,4
39.34510,-76.66229,2
39.28629,-76.57488,0
39.32739,-76.59492,3
39.29481,-76.57081,0
39.28707,-76.62841,1
39.33211,-76.65088,2
39.31089,-76.67560,4
39.33482,-76.66622,2
39.35468,-76.58553,3
39.33281,-76.54611,3
39.24081,-76.62413,5
39.30991,-76.64662,4
39.30133,-76.60911,1
39.36453,-76.61761,3
39.31024,-76.58513,0
39.30342,-76.63893,1
39.30749,-76.62119,1
39.35751,-76.58217,3
39.35751,-76.58217,3
39.32061,-76.56519,0
39.32755,-76.68253,2
39.34440,-76.59128,3
39.22608,-76.58835,5
39.22608,-76.58835,5
39.35834,-76.53802,3
39.27710,-76.60701,5
39.28661,-76.61133,1
39.29789,-76.57934,0
39.28601,-76.60044,1
39.28103,-76.69034,4
39.32370,-76.56036,3
39.32175,-76.57196,3
39.29498,-76.57736,0
39.34221,-76.68251,2
39.29921,-76.57339,0
39.28751,-76.65052,4
39.28556,-76.69692,4
39.29177,-76.58809,0
39.28207,-76.57968,0
39.30339,-76.61892,1
39.29406,-76.57413,0
39.29406,-76.57413,0
39.30785,-76.62528,1
39.36414,-76.60929,3
39.35515,-76.70872,2
39.30453,-76.62319,1
39.31498,-76.59193,1
39.28250,-76.62372,1
39.30342,-76.63900,4
39.35576,-76.54634,3
39.33315,-76.59300,3
39.24569,-76.62828,5
39.30574,-76.64480,4
39.28478,-76.63071,1
39.32888,-76.65630,2
39.35875,-76.60190,3
39.26985,-76.61172,5
39.34867,-76.63194,1
39.31142,-76.56118,0
39.29481,-76.57081,0
39.28835,-76.63224,1
39.33563,-76.69515,2
39.33563,-76.69515,2
39.33563,-76.69515,2
39.31929,-76.65857,4
39.30976,-76.59913,1
39.28287,-76.64068,4
39.31942,-76.59463,1
39.27587,-76.66512,4
39.32142,-76.55590,0
39.31230,-76.66801,4
39.33885,-76.65853,2
39.29490,-76.63986,4
39.35133,-76.56060,3
39.31239,-76.63583,1
39.29814,-76.66305,4
39.29452,-76.66496,4
39.32763,-76.63777,1
39.28670,-76.65796,4
39.33047,-76.60942,1
39.29533,-76.58900,0
39.36534,-76.67810,2
39.27570,-76.54050,0
